name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
Permutable,Definition,,109,127,19,,,0,1,Permutable_symm,2,InstrPoint;instr_point_sema,31,src/LoopJamTrace.v:23;src/LoopJamTrace.v:48;src/TilingBandScheduleValidator.v:950;src/TilingBandScheduleValidator.v:951;src/TilingBandScheduleValidator.v:954;src/PolyLang.v:1889;src/PolyLang.v:1889;src/PolyLang.v:1894;src/PolyLang.v:6604;src/PolyLang.v:6649;src/AffineValidator.v:2560;src/ParallelValidator.v:201;src/ParallelValidator.v:202;src/ParallelValidator.v:205;src/ParallelValidator.v:235;src/LoopJamNative.v:47;src/LoopJamNative.v:150;src/LoopJamNative.v:159;src/LoopJamNative.v:181;src/LoopJamNative.v:192;src/LoopJamNative.v:207;src/LoopJamNative.v:228;polygen/ParallelLoop.v:237;polygen/ParallelLoop.v:246;polygen/ParallelLoop.v:776;polygen/ParallelLoop.v:785;polygen/ParallelLoop.v:807;polygen/ParallelLoop.v:823;polygen/ParallelLoop.v:853;polygen/ParallelLoop.v:864;polygen/ParallelLoop.v:879,27,src/LoopJamTrace.v:23;src/LoopJamTrace.v:48;src/TilingBandScheduleValidator.v:950;src/TilingBandScheduleValidator.v:951;src/TilingBandScheduleValidator.v:954;src/PolyLang.v:1889;src/AffineValidator.v:2560;src/ParallelValidator.v:201;src/ParallelValidator.v:202;src/ParallelValidator.v:205;src/ParallelValidator.v:235;src/LoopJamNative.v:47;src/LoopJamNative.v:150;src/LoopJamNative.v:159;src/LoopJamNative.v:181;src/LoopJamNative.v:192;src/LoopJamNative.v:207;src/LoopJamNative.v:228;polygen/ParallelLoop.v:237;polygen/ParallelLoop.v:246;polygen/ParallelLoop.v:776;polygen/ParallelLoop.v:785;polygen/ParallelLoop.v:807;polygen/ParallelLoop.v:823;polygen/ParallelLoop.v:853;polygen/ParallelLoop.v:864;polygen/ParallelLoop.v:879,True,polygen/InstanceListSema.v:109,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",timestamp order and semantic permutability,InstanceListSema.ILSema,explicit external token use; declaration name is repository-unique,retain and add transport here,Canonical owner for permutable_eq_except_sched; existing Permutable_symm covers only argument order.
Permutable_symm,Lemma,,129,140,12,133,140,8,0,,1,Permutable,7,src/PolyLang.v:1890;src/PolyLang.v:1890;src/PolyLang.v:1902;src/PolyLang.v:6578;src/PolyLang.v:6623;src/LoopJamNative.v:194;polygen/ParallelLoop.v:866,3,src/PolyLang.v:1890;src/LoopJamNative.v:194;polygen/ParallelLoop.v:866,True,polygen/InstanceListSema.v:129,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 2, ""eauto"": 2, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",timestamp order and semantic permutability,InstanceListSema.ILSema,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
instr_point_list_semantics,Inductive,,142,150,9,,,0,5,instr_point_list_semantics;instr_point_list_sema_stable_under_state_eq;Sorted_same_ele_nodup_implies_sema_eq;Sorted_same_ele_nodup_implies_sema_eq_stable;instr_point_list_sema_concat,3,InstrPoint;instr_point_sema;instr_point_list_semantics,159,src/TilingValidator.v:387;src/TilingValidator.v:388;src/TilingValidator.v:404;src/TilingValidator.v:405;src/TilingValidator.v:421;src/TilingValidator.v:422;src/TilingRelation.v:4463;src/TilingRelation.v:4464;src/TilingRelation.v:4490;src/TilingRelation.v:4491;src/TilingRelation.v:8043;src/Extractor.v:4367;src/Extractor.v:4404;src/Extractor.v:4444;src/Extractor.v:4458;src/Extractor.v:4467;src/Extractor.v:4469;src/Extractor.v:4470;src/Extractor.v:4689;src/Extractor.v:4690;src/Extractor.v:4714;src/Extractor.v:4715;src/Extractor.v:4806;src/Extractor.v:4808;src/Extractor.v:4809;src/Extractor.v:4820;src/Extractor.v:4822;src/Extractor.v:4823;src/Extractor.v:5519;src/Extractor.v:5534;src/Extractor.v:5539;src/Extractor.v:6273;src/Extractor.v:6287;src/Extractor.v:6290;src/Extractor.v:6528;src/Extractor.v:6690;src/Extractor.v:6751;src/Extractor.v:6836;src/Extractor.v:6914;src/Extractor.v:7054;src/Extractor.v:7215;src/Extractor.v:7230;src/Extractor.v:7342;src/Extractor.v:7346;src/Extractor.v:7349;src/Extractor.v:7367;src/Extractor.v:7379;src/Extractor.v:7389;src/Extractor.v:7395;src/Extractor.v:7424;...+109,140,src/TilingValidator.v:387;src/TilingValidator.v:388;src/TilingValidator.v:404;src/TilingValidator.v:405;src/TilingValidator.v:421;src/TilingValidator.v:422;src/TilingRelation.v:4463;src/TilingRelation.v:4464;src/TilingRelation.v:4490;src/TilingRelation.v:4491;src/TilingRelation.v:8043;src/Extractor.v:4367;src/Extractor.v:4404;src/Extractor.v:4444;src/Extractor.v:4458;src/Extractor.v:4467;src/Extractor.v:4469;src/Extractor.v:4470;src/Extractor.v:4689;src/Extractor.v:4690;src/Extractor.v:4714;src/Extractor.v:4715;src/Extractor.v:4806;src/Extractor.v:4808;src/Extractor.v:4809;src/Extractor.v:4820;src/Extractor.v:4822;src/Extractor.v:4823;src/Extractor.v:5519;src/Extractor.v:5534;src/Extractor.v:5539;src/Extractor.v:6273;src/Extractor.v:6287;src/Extractor.v:6290;src/Extractor.v:6528;src/Extractor.v:6690;src/Extractor.v:6751;src/Extractor.v:6836;src/Extractor.v:6914;src/Extractor.v:7054;src/Extractor.v:7215;src/Extractor.v:7230;src/Extractor.v:7342;src/Extractor.v:7346;src/Extractor.v:7349;src/Extractor.v:7367;src/Extractor.v:7379;src/Extractor.v:7389;src/Extractor.v:7395;src/Extractor.v:7424;...+90,True,polygen/InstanceListSema.v:142,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list semantics and state-equivalence stability,InstanceListSema.ILSema,explicit external token use; declaration name is repository-unique,retain and add inversion API here,"Add nil, singleton, cons, and app inversion lemmas; copies exist in Extractor, ParallelLoop, and LoopJamNative."
instr_point_list_sema_stable_under_state_eq,Lemma,,152,175,24,158,175,18,2,Sorted_same_ele_nodup_implies_sema_eq_stable;instr_point_list_sema_concat,1,instr_point_list_semantics,15,src/Extractor.v:7443;src/Extractor.v:7542;src/Extractor.v:7834;src/PolyLang.v:6490;src/PolyLang.v:6490;src/PolyLang.v:6611;src/PolyLang.v:6656;src/LoopJamNative.v:164;src/LoopJamNative.v:476;src/LoopJamNative.v:566;polygen/ParallelLoop.v:651;polygen/ParallelLoop.v:746;polygen/ParallelLoop.v:790;polygen/ParallelLoop.v:1120;polygen/ParallelLoop.v:1258,12,src/Extractor.v:7443;src/Extractor.v:7542;src/Extractor.v:7834;src/PolyLang.v:6490;src/LoopJamNative.v:164;src/LoopJamNative.v:476;src/LoopJamNative.v:566;polygen/ParallelLoop.v:651;polygen/ParallelLoop.v:746;polygen/ParallelLoop.v:790;polygen/ParallelLoop.v:1120;polygen/ParallelLoop.v:1258,True,polygen/InstanceListSema.v:152,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 7, ""eauto"": 7, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list semantics and state-equivalence stability,InstanceListSema.ILSema,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
veq_instance,Definition,,177,184,8,,,0,1,veq_instance_refl,1,InstrPoint,2,src/PolyLang.v:1906;src/PolyLang.v:1906,1,src/PolyLang.v:1906,True,polygen/InstanceListSema.v:177,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",vector-equivalent instruction points,InstanceListSema.ILSema,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
veq_instance_refl,Lemma,,186,203,18,189,192,4,0,,1,veq_instance,2,src/PolyLang.v:1907;src/PolyLang.v:1907,1,src/PolyLang.v:1907,True,polygen/InstanceListSema.v:186,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 1, ""eapply"": 1, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",vector-equivalent instruction points,InstanceListSema.ILSema,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
ip_ts_eq,Instance,,205,221,17,206,221,16,1,strongly_sorted_lists_by_timestamp_equal,2,instr_point_sched_eqb;instr_point_sched_eq,0,,0,,True,polygen/InstanceListSema.v:205,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 1, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 7, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 6}",timestamp order instance and antisymmetry,InstanceListSema.ILSema,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
instr_point_sched_le_antisym,Lemma,,224,246,23,229,246,18,1,strongly_sorted_lists_by_timestamp_equal,3,instr_point_sched_le;instr_point_sched_eqb;instr_point_sched_eq,0,,0,,True,polygen/InstanceListSema.v:224,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 2, ""eapply"": 0, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 5, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 4}",timestamp order instance and antisymmetry,InstanceListSema.ILSema,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
strongly_sorted_lists_by_timestamp_equal,Lemma,,248,328,81,256,328,73,1,Sorted_incl_eq,4,instr_point_sched_le;instr_point_sched_eq;ip_ts_eq;instr_point_sched_le_antisym,0,,0,,True,polygen/InstanceListSema.v:248,False,False,"{""apply"": 6, ""assert"": 10, ""auto"": 0, ""destruct"": 6, ""eapply"": 22, ""eauto"": 14, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 3, ""unfold"": 0}",sorted-list extensionality and semantic transport,InstanceListSema.ILSema,no current repository token caller or root-closure path; external clients not ruled out,defer; add phase comments if retained,"Substantive specialized sorted-extensionality proof, but its entire current route has no repository token caller."
Sorted_incl_eq,Lemma,,331,345,15,339,345,7,2,Sorted_same_ele_nodup_implies_sema_eq;Sorted_same_ele_nodup_implies_sema_eq_stable,4,instr_point_sched_le;instr_point_sched_le_trans;instr_point_sched_eq;strongly_sorted_lists_by_timestamp_equal,0,,0,,True,polygen/InstanceListSema.v:331,False,False,"{""apply"": 2, ""assert"": 0, ""auto"": 2, ""destruct"": 0, ""eapply"": 1, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 1, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",sorted-list extensionality and semantic transport,InstanceListSema.ILSema,no current repository token caller or root-closure path; external clients not ruled out,defer API decision,Thin wrapper over the currently unreferenced sorted-extensionality route.
Sorted_same_ele_nodup_implies_sema_eq,Lemma,,347,361,15,356,361,6,0,,4,instr_point_sched_le;instr_point_sched_eq;instr_point_list_semantics;Sorted_incl_eq,0,,0,,True,polygen/InstanceListSema.v:347,False,False,"{""apply"": 0, ""assert"": 1, ""auto"": 0, ""destruct"": 0, ""eapply"": 1, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 0}",sorted-list extensionality and semantic transport,InstanceListSema.ILSema,no current repository token caller or root-closure path; external clients not ruled out,defer API decision,No current repository caller; retain for external compatibility until separately audited.
Sorted_same_ele_nodup_implies_sema_eq_stable,Lemma,,363,380,18,374,380,7,0,,5,instr_point_sched_le;instr_point_sched_eq;instr_point_list_semantics;instr_point_list_sema_stable_under_state_eq;Sorted_incl_eq,0,,0,,True,polygen/InstanceListSema.v:363,False,False,"{""apply"": 0, ""assert"": 1, ""auto"": 0, ""destruct"": 0, ""eapply"": 2, ""eauto"": 2, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 1, ""unfold"": 0}",sorted-list extensionality and semantic transport,InstanceListSema.ILSema,no current repository token caller or root-closure path; external clients not ruled out,defer API decision,No current repository caller; retain for external compatibility until separately audited.
instr_point_list_sema_concat,Lemma,,382,397,16,387,396,10,0,,2,instr_point_list_semantics;instr_point_list_sema_stable_under_state_eq,4,src/LoopJamNative.v:850;src/LoopJamNative.v:857;polygen/Loop.v:566;polygen/Loop.v:583,4,src/LoopJamNative.v:850;src/LoopJamNative.v:857;polygen/Loop.v:566;polygen/Loop.v:583,True,polygen/InstanceListSema.v:382,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 3, ""eauto"": 2, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",list-semantics concatenation,InstanceListSema.ILSema,explicit external token use; declaration name is repository-unique,retain,"Existing forward append/composition theorem complements, but does not replace, app inversion."
